tier,node_name,parent,PSI_attribute,year,week_no,lot_id
0,supply_point,root,0,2025,37,SHA_I20261300
0,supply_point,root,0,2025,37,SHA_I20261301
0,supply_point,root,0,2025,37,SHA_N20261400
0,supply_point,root,0,2025,37,SHA_N20261401
0,supply_point,root,0,2025,37,SHA_D20261400
0,supply_point,root,0,2025,38,SHA_D20261401
0,supply_point,root,0,2025,38,SHA_I20261400
0,supply_point,root,0,2025,38,SHA_I20261401
0,supply_point,root,0,2025,38,SHA_N20261500
0,supply_point,root,0,2025,38,SHA_N20261501
0,supply_point,root,0,2025,38,SHA_D20261500
0,supply_point,root,0,2025,39,SHA_D20261501
0,supply_point,root,0,2025,39,SHA_I20261500
0,supply_point,root,0,2025,39,SHA_I20261501
0,supply_point,root,0,2025,39,SHA_N20261600
0,supply_point,root,0,2025,39,SHA_N20261601
0,supply_point,root,0,2025,39,SHA_D20261600
0,supply_point,root,0,2025,40,SHA_D20261601
0,supply_point,root,0,2025,40,SHA_I20261700
0,supply_point,root,0,2025,40,SHA_I20261701
0,supply_point,root,0,2025,40,SHA_I20261600
0,supply_point,root,0,2025,40,SHA_I20261601
0,supply_point,root,0,2025,40,SHA_N20261800
0,supply_point,root,0,2025,41,SHA_N20261801
0,supply_point,root,0,2025,41,SHA_D20261800
0,supply_point,root,0,2025,41,SHA_D20261801
0,supply_point,root,0,2025,41,SHA_I20261800
0,supply_point,root,0,2025,41,SHA_I20261801
0,supply_point,root,0,2025,41,SHA_N20261700
0,supply_point,root,0,2025,42,SHA_N20261701
0,supply_point,root,0,2025,42,SHA_D20261700
0,supply_point,root,0,2025,42,SHA_D20261701
0,supply_point,root,0,2025,42,SHA_N20261900
0,supply_point,root,0,2025,42,SHA_N20261901
0,supply_point,root,0,2025,42,SHA_D20261900
0,supply_point,root,0,2025,43,SHA_D20261901
0,supply_point,root,0,2025,43,SHA_I20261900
0,supply_point,root,0,2025,43,SHA_I20261901
0,supply_point,root,0,2025,43,SHA_N20262000
0,supply_point,root,0,2025,43,SHA_N20262001
0,supply_point,root,0,2025,43,SHA_D20262000
0,supply_point,root,0,2025,44,SHA_D20262001
0,supply_point,root,0,2025,44,SHA_I20262000
0,supply_point,root,0,2025,44,SHA_I20262001
0,supply_point,root,0,2025,44,SHA_N20262100
0,supply_point,root,0,2025,44,SHA_N20262101
0,supply_point,root,0,2025,44,SHA_D20262100
0,supply_point,root,0,2025,45,SHA_D20262101
0,supply_point,root,0,2025,45,SHA_I20262400
0,supply_point,root,0,2025,45,SHA_I20262401
0,supply_point,root,0,2025,45,SHA_I20262300
0,supply_point,root,0,2025,45,SHA_I20262301
0,supply_point,root,0,2025,45,SHA_I20262200
0,supply_point,root,0,2025,46,SHA_I20262201
0,supply_point,root,0,2025,46,SHA_I20262100
0,supply_point,root,0,2025,46,SHA_I20262101
0,supply_point,root,0,2025,46,SHA_N20262200
0,supply_point,root,0,2025,46,SHA_N20262201
0,supply_point,root,0,2025,46,SHA_D20262200
0,supply_point,root,0,2025,47,SHA_D20262201
0,supply_point,root,0,2025,47,SHA_N20262300
0,supply_point,root,0,2025,47,SHA_N20262301
0,supply_point,root,0,2025,47,SHA_D20262300
0,supply_point,root,0,2025,47,SHA_D20262301
0,supply_point,root,0,2025,47,SHA_N20262500
0,supply_point,root,0,2025,48,SHA_N20262501
0,supply_point,root,0,2025,48,SHA_D20262500
0,supply_point,root,0,2025,48,SHA_D20262501
0,supply_point,root,0,2025,48,SHA_I20262500
0,supply_point,root,0,2025,48,SHA_I20262501
0,supply_point,root,0,2025,48,SHA_N20262400
0,supply_point,root,0,2025,49,SHA_N20262401
0,supply_point,root,0,2025,49,SHA_D20262400
0,supply_point,root,0,2025,49,SHA_D20262401
0,supply_point,root,0,2025,49,SHA_N20262600
0,supply_point,root,0,2025,49,SHA_N20262601
0,supply_point,root,0,2025,49,SHA_D20262600
0,supply_point,root,0,2025,50,SHA_D20262601
0,supply_point,root,0,2025,50,SHA_I20262600
0,supply_point,root,0,2025,50,SHA_I20262601
0,supply_point,root,0,2025,50,SHA_N20262700
0,supply_point,root,0,2025,50,SHA_N20262701
0,supply_point,root,0,2025,50,SHA_D20262700
0,supply_point,root,0,2025,51,SHA_D20262701
0,supply_point,root,0,2025,51,SHA_I20262700
0,supply_point,root,0,2025,51,SHA_I20262701
0,supply_point,root,0,2025,51,SHA_N20262800
0,supply_point,root,0,2025,51,SHA_N20262801
0,supply_point,root,0,2025,51,SHA_D20262800
0,supply_point,root,0,2025,52,SHA_D20262801
0,supply_point,root,0,2025,52,SHA_I20262800
0,supply_point,root,0,2025,52,SHA_I20262801
0,supply_point,root,0,2025,52,SHA_N20263200
0,supply_point,root,0,2025,52,SHA_N20263201
0,supply_point,root,0,2025,52,SHA_D20263200
0,supply_point,root,0,2025,53,SHA_D20263201
0,supply_point,root,0,2025,53,SHA_I20263200
0,supply_point,root,0,2025,53,SHA_I20263201
0,supply_point,root,0,2025,53,SHA_N20263100
