tier,node_name,parent,PSI_attribute,year,week_no,lot_id
1,MOMASIA,supply_point,0,2025,11,
1,MOMASIA,supply_point,0,2025,12,
1,MOMASIA,supply_point,0,2025,13,
1,MOMASIA,supply_point,0,2025,14,
1,MOMASIA,supply_point,0,2025,15,
1,MOMASIA,supply_point,0,2025,16,
1,MOMASIA,supply_point,0,2025,17,
1,MOMASIA,supply_point,0,2025,18,
1,MOMASIA,supply_point,0,2025,19,
1,MOMASIA,supply_point,0,2025,20,
1,MOMASIA,supply_point,0,2025,21,
1,MOMASIA,supply_point,0,2025,22,
1,MOMASIA,supply_point,0,2025,23,
1,MOMASIA,supply_point,0,2025,24,
1,MOMASIA,supply_point,0,2025,25,
1,MOMASIA,supply_point,0,2025,26,
1,MOMASIA,supply_point,0,2025,27,
1,MOMASIA,supply_point,0,2025,28,
1,MOMASIA,supply_point,0,2025,29,
1,MOMASIA,supply_point,0,2025,30,
1,MOMASIA,supply_point,0,2025,31,
1,MOMASIA,supply_point,0,2025,32,
1,MOMASIA,supply_point,0,2025,33,
1,MOMASIA,supply_point,0,2025,34,
1,MOMASIA,supply_point,0,2025,35,
1,MOMASIA,supply_point,0,2025,36,
1,MOMASIA,supply_point,0,2025,37,
1,MOMASIA,supply_point,0,2025,38,
1,MOMASIA,supply_point,0,2025,39,
1,MOMASIA,supply_point,0,2025,40,
1,MOMASIA,supply_point,0,2025,41,
1,MOMASIA,supply_point,0,2025,42,
1,MOMASIA,supply_point,0,2025,43,
1,MOMASIA,supply_point,0,2025,44,
1,MOMASIA,supply_point,0,2025,45,
1,MOMASIA,supply_point,0,2025,46,
1,MOMASIA,supply_point,0,2025,47,
1,MOMASIA,supply_point,0,2025,48,
1,MOMASIA,supply_point,0,2025,49,
1,MOMASIA,supply_point,0,2025,50,
1,MOMASIA,supply_point,0,2025,51,
1,MOMASIA,supply_point,0,2025,52,
1,MOMASIA,supply_point,0,2025,53,
1,MOMASIA,supply_point,0,2026,1,
1,MOMASIA,supply_point,0,2026,2,
1,MOMASIA,supply_point,0,2026,3,
1,MOMASIA,supply_point,0,2026,4,
1,MOMASIA,supply_point,0,2026,5,
1,MOMASIA,supply_point,0,2026,6,
1,MOMASIA,supply_point,0,2026,7,
1,MOMASIA,supply_point,0,2026,8,
1,MOMASIA,supply_point,0,2026,9,
1,MOMASIA,supply_point,0,2026,10,
1,MOMASIA,supply_point,0,2026,11,
1,MOMASIA,supply_point,0,2026,12,
1,MOMASIA,supply_point,0,2026,13,
1,MOMASIA,supply_point,0,2026,14,
1,MOMASIA,supply_point,0,2026,15,
1,MOMASIA,supply_point,0,2026,16,
1,MOMASIA,supply_point,0,2026,17,
1,MOMASIA,supply_point,0,2026,18,
1,MOMASIA,supply_point,0,2026,19,
1,MOMASIA,supply_point,0,2026,20,
1,MOMASIA,supply_point,0,2026,21,
1,MOMASIA,supply_point,0,2026,22,
1,MOMASIA,supply_point,0,2026,23,
1,MOMASIA,supply_point,0,2026,24,
1,MOMASIA,supply_point,0,2026,25,
1,MOMASIA,supply_point,0,2026,26,
1,MOMASIA,supply_point,0,2026,27,
1,MOMASIA,supply_point,0,2026,28,
1,MOMASIA,supply_point,0,2026,29,
1,MOMASIA,supply_point,0,2026,30,
1,MOMASIA,supply_point,0,2026,31,
1,MOMASIA,supply_point,0,2026,32,
1,MOMASIA,supply_point,0,2026,33,
1,MOMASIA,supply_point,0,2026,34,
1,MOMASIA,supply_point,0,2026,35,
1,MOMASIA,supply_point,0,2026,36,
1,MOMASIA,supply_point,0,2026,37,
1,MOMASIA,supply_point,0,2026,38,
1,MOMASIA,supply_point,0,2026,39,
1,MOMASIA,supply_point,0,2026,40,
1,MOMASIA,supply_point,0,2026,41,
